epoch,acc,loss,val_acc,val_loss
0,0.236268540398,2.00251435309,0.284967337169,1.94779368943
1,0.342632972321,1.68071991262,0.298039228308,1.86268300636
2,0.338273777012,1.58603672401,0.305882368602,1.8384866247
3,0.341761136091,1.54246943976,0.307189558067,1.85947378009
4,0.353966887374,1.51252897937,0.31503269836,1.85549164753
5,0.359633847045,1.48842436039,0.322875836316,1.85939575644
6,0.367044485774,1.47423091939,0.317647074952,1.87748855703
7,0.363557124928,1.46650858661,0.325490210571,1.87627810123
8,0.377070641533,1.45114756472,0.322875836316,1.88503115785
9,0.376634720209,1.4432696499,0.322875837485,1.89459108839
10,0.378378400828,1.43523450706,0.322875831641,1.90243652755
11,0.38099391726,1.42903144077,0.330718973104,1.90478532455
12,0.39232783408,1.42407492388,0.321568646852,1.91689425824
13,0.382301675982,1.42164598783,0.320261453881,1.92425950368
14,0.386660879268,1.41623609692,0.326797405879,1.92652710746
15,0.388404555807,1.41262206942,0.334640537991,1.92763313593
16,0.38709679876,1.40978810303,0.328104594175,1.93955693525
17,0.391455990653,1.40450389778,0.322875836316,1.93980043075
18,0.390584152474,1.40312326765,0.334640545004,1.9472227564
19,0.385789037011,1.40013620037,0.335947730962,1.95404918521
20,0.389712315101,1.39929004192,0.329411784808,1.96440406874
21,0.395815190639,1.39798385981,0.335947726287,1.95815297669
22,0.385353113946,1.39835851756,0.330718975441,1.96194497277
23,0.38753271529,1.39395534119,0.334640545004,1.96568931318
24,0.385353117064,1.39303020726,0.326797405879,1.97102169897
25,0.373147361955,1.39602766291,0.337254921595,1.97623357586
26,0.387532713939,1.39104364453,0.326797403541,1.98022428213
27,0.391020075175,1.38893224326,0.334640542666,1.98394852994
28,0.384917197689,1.38723805393,0.324183022275,1.98966717253
29,0.387096796513,1.3893706862,0.329411780133,1.99233229955
30,0.38840455482,1.38631132944,0.34117648882,1.99826016146
31,0.391020072837,1.38443024842,0.339869300524,2.00166293687
32,0.389712315855,1.38332375778,0.341176491158,1.99720167646
33,0.386224954827,1.38779650393,0.330718973104,2.00749041987
34,0.392763755404,1.38065917064,0.34117648882,2.00049831353
35,0.40104622818,1.38223309193,0.335947728625,2.00618496128
36,0.391455992991,1.37892373521,0.333333349695,2.00261506847
37,0.385789036829,1.38005441069,0.3320261614,2.01184370938
38,0.386660876722,1.38083338966,0.350326816241,2.01798249226
39,0.395379271264,1.37832007184,0.341176486483,2.02559973212
40,0.396251112742,1.38008063912,0.343790865412,2.02341084387
41,0.392327833093,1.37909156671,0.345098056045,2.03561440636
42,0.397994792581,1.37887291193,0.32941178247,2.02501801883
43,0.390148233879,1.38010790282,0.3320261614,2.02655860489
44,0.403661748536,1.37590645351,0.350326811566,2.02687738456
45,0.400174388287,1.37587845066,0.335947728625,2.02966501199
46,0.392327832911,1.37777928643,0.330718970766,2.03209316964
47,0.397122952454,1.3769006912,0.333333347358,2.03731369505
48,0.401046232078,1.37662112806,0.330718975441,2.04654648725
49,0.39886663328,1.37094754381,0.338562114566,2.04065383649
50,0.402353987293,1.3731227289,0.339869300524,2.04750729542
51,0.396687031338,1.3723936269,0.34117648882,2.05136155147
52,0.398866630551,1.37319058819,0.358169953028,2.05801101759
53,0.396687032507,1.37054084162,0.343790867749,2.05517623004
54,0.401482147581,1.37000339782,0.339869300524,2.05935040642
55,0.404533588273,1.36721915043,0.342483679454,2.05756513745
56,0.404969508681,1.37036602115,0.339869300524,2.05439626469
57,0.397122953831,1.37146977985,0.343790865412,2.06359639822
58,0.392327831352,1.37116517549,0.34117648882,2.05537559472
59,0.40322582994,1.36933853414,0.352941197508,2.06400516921
60,0.399302549147,1.36812562088,0.33725491692,2.06505311704
61,0.407149106862,1.3670803429,0.332026166074,2.06137280371
62,0.403225828589,1.36901571923,0.346405249016,2.06632966621
63,0.397994790632,1.36619319132,0.34117648882,2.07174597534
64,0.405405424983,1.36584208504,0.342483677116,2.0899234566
65,0.406277264786,1.37059345449,0.342483681791,2.06727004519
66,0.404533588637,1.36324360606,0.338562107554,2.08783017888
67,0.395379272342,1.36386695694,0.345098058383,2.08780612198
68,0.407585028575,1.36298534084,0.342483674779,2.14009272818
69,0.397994790424,1.36318629829,0.345098053708,2.09322503969
70,0.404097665572,1.36444149188,0.326797405879,2.10289333381
71,0.410636467111,1.36415384038,0.338562109891,2.11064541574
72,0.404533591183,1.36123414547,0.338562107554,2.10120607825
73,0.402789908434,1.36457433478,0.346405249016,2.10737531325
74,0.411944225443,1.36154670183,0.346405244341,2.08541933695
75,0.408020949301,1.35912948582,0.342483679454,2.09743341745
76,0.40496950744,1.35906100481,0.342483677116,2.14389480329
77,0.409764627009,1.36206881212,0.355555578774,2.15074484956
78,0.401918069684,1.36063378431,0.330718977779,2.15708401624
79,0.405841350088,1.36147681671,0.345098056045,2.12164252412
80,0.412816062245,1.35779517821,0.347712432637,2.12549862207
81,0.410636463213,1.36252155903,0.333333352033,2.12819479961
82,0.411072384927,1.36116548393,0.334640540329,2.15967573839
83,0.406277268112,1.36204800911,0.347712437312,2.13134133582
84,0.411072384355,1.35682358041,0.342483679454,2.17353688969
85,0.409764625749,1.35680276504,0.339869300524,2.15212182438
86,0.404533585935,1.35598590016,0.341176491158,2.16217531877
87,0.405841346398,1.35990491481,0.337254921595,2.18640940797
88,0.406713188266,1.35537980179,0.334640542666,2.20211739634
89,0.405841347476,1.35565231786,0.343790867749,2.20261298909
90,0.411508304509,1.35818761894,0.334640535654,2.1651968395
91,0.406277268501,1.35903035773,0.343790872424,2.22171272016
92,0.414559742473,1.3538273972,0.337254919258,2.16557436363
93,0.408456863818,1.35396441046,0.335947728625,2.19559311399
94,0.408020949509,1.35826592125,0.347712434974,2.21289736617
95,0.412380143831,1.35710948545,0.347712439649,2.18982122459
96,0.41238014539,1.35577870143,0.347712432637,2.18898862951
97,0.411944224664,1.35160585861,0.328104594175,2.16511071897
98,0.416739344025,1.35184531609,0.334640540329,2.20948486702
99,0.415431585484,1.35317427757,0.34117648882,2.19954629973
